Date,Close,Open,High,Low,Volume,Change %
2021-02-09,15109.3,15164.15,15257.1,15064.3,713280000.0,-0.04%
2021-02-10,15106.5,15119.05,15168.25,14977.2,624790000.0,-0.02%
2021-02-11,15173.3,15073.25,15188.5,15065.4,500120000.0,0.44%
2021-02-12,15163.3,15186.2,15243.5,15081.0,571810000.0,-0.07%
2021-02-15,15314.7,15270.3,15340.15,15243.4,455960000.0,1.00%
2021-02-16,15313.45,15371.45,15431.75,15242.2,648550000.0,-0.01%
2021-02-17,15208.9,15279.9,15314.3,15170.75,504770000.0,-0.68%
2021-02-18,15118.95,15238.7,15250.75,15078.05,770630000.0,-0.59%
2021-02-19,14981.75,15074.8,15144.05,14898.2,712210000.0,-0.91%
2021-02-22,14675.7,14999.05,15010.1,14635.05,609900000.0,-2.04%
2021-02-23,14707.8,14782.25,14854.5,14651.85,744090000.0,0.22%
2021-02-24,14982.0,14729.15,15008.8,14723.05,403750000.0,1.86%
2021-02-25,15097.35,15079.85,15176.5,15065.35,803880000.0,0.77%
2021-02-26,14529.15,14888.6,14919.45,14467.75,1100000000.0,-3.76%
2021-03-01,14761.55,14702.5,14806.8,14638.55,507300000.0,1.60%
2021-03-02,14919.1,14865.3,14959.1,14760.8,621720000.0,1.07%
2021-03-03,15245.6,15064.4,15273.15,14995.8,544210000.0,2.19%
2021-03-04,15080.75,15026.75,15202.35,14980.2,534850000.0,-1.08%
2021-03-05,14938.1,14977.95,15092.35,14862.1,640700000.0,-0.95%
2021-03-08,14956.2,15002.45,15111.15,14919.9,580310000.0,0.12%
2021-03-09,15098.4,15049.9,15126.85,14925.45,675270000.0,0.95%
2021-03-10,15174.8,15202.15,15218.45,15100.85,404590000.0,0.51%
2021-03-12,15030.95,15321.15,15336.3,14953.6,493240000.0,-0.95%
2021-03-15,14929.5,15048.4,15048.4,14745.85,467470000.0,-0.67%
2021-03-16,14910.45,14996.1,15051.6,14890.65,437650000.0,-0.13%
2021-03-17,14721.3,14946.55,14956.55,14696.05,479350000.0,-1.27%
2021-03-18,14557.85,14855.5,14875.2,14478.6,542220000.0,-1.11%
2021-03-19,14744.0,14471.15,14788.25,14350.1,919180000.0,1.28%
2021-03-22,14736.4,14736.3,14763.9,14597.85,459000000.0,-0.05%
2021-03-23,14814.75,14768.55,14878.6,14707.0,474150000.0,0.53%
2021-03-24,14549.4,14712.45,14752.35,14535.0,456400000.0,-1.79%
2021-03-25,14324.9,14570.9,14575.6,14264.4,606820000.0,-1.54%
2021-03-26,14507.3,14506.3,14572.9,14414.25,481000000.0,1.27%
2021-03-30,14845.1,14628.5,14876.3,14617.6,594520000.0,2.33%
2021-03-31,14690.7,14811.85,14813.75,14670.25,436870000.0,-1.04%
2021-04-01,14867.35,14798.4,14883.2,14692.45,430030000.0,1.20%
2021-04-05,14637.8,14837.7,14849.85,14459.5,500480000.0,-1.54%
2021-04-06,14683.5,14737.0,14779.1,14573.9,474210000.0,0.31%
2021-04-07,14819.05,14716.45,14879.8,14649.85,476380000.0,0.92%
2021-04-08,14873.8,14875.65,14984.15,14821.1,503730000.0,0.37%
2021-04-09,14834.85,14882.65,14918.45,14785.65,498350000.0,-0.26%
2021-04-12,14310.8,14644.65,14652.5,14248.7,638480000.0,-3.53%
2021-04-13,14504.8,14364.9,14528.9,14274.9,588670000.0,1.36%
2021-04-15,14581.45,14522.4,14597.55,14353.2,556850000.0,0.53%
2021-04-16,14617.85,14599.6,14697.7,14559.0,568570000.0,0.25%
2021-04-19,14359.45,14306.6,14382.3,14191.4,503140000.0,-1.77%
2021-04-20,14296.4,14526.7,14526.95,14207.3,456700000.0,-0.44%
2021-04-22,14406.15,14219.15,14424.75,14151.4,516990000.0,0.77%
2021-04-23,14341.35,14326.35,14461.15,14273.3,476610000.0,-0.45%
2021-04-26,14485.0,14449.45,14557.5,14421.3,448530000.0,1.00%
2021-04-27,14653.05,14493.8,14667.55,14484.85,442210000.0,1.16%
2021-04-28,14864.55,14710.5,14890.25,14694.95,453990000.0,1.44%
2021-04-29,14894.9,14979.0,15044.35,14814.45,511470000.0,0.20%
2021-04-30,14631.1,14747.35,14855.45,14601.7,594740000.0,-1.77%
2021-05-03,14634.15,14481.05,14673.85,14416.25,443410000.0,0.02%
2021-05-04,14496.5,14687.25,14723.4,14461.5,479660000.0,-0.94%
2021-05-05,14617.85,14604.15,14637.9,14506.6,437260000.0,0.84%
2021-05-06,14724.8,14668.35,14743.9,14611.5,445280000.0,0.73%
2021-05-07,14823.15,14816.85,14863.05,14765.5,483680000.0,0.67%
2021-05-10,14942.35,14928.25,14966.9,14892.5,510600000.0,0.80%
2021-05-11,14850.75,14789.7,14900.0,14771.4,616200000.0,-0.61%
2021-05-12,14696.5,14823.55,14824.05,14649.7,620320000.0,-1.04%
2021-05-14,14677.8,14749.4,14749.65,14591.9,602740000.0,-0.13%
2021-05-17,14923.15,14756.25,14938.0,14725.35,534520000.0,1.67%
2021-05-18,15108.1,15067.2,15137.25,15043.7,571920000.0,1.24%
2021-05-19,15030.15,15058.6,15133.4,15008.85,563290000.0,-0.52%
2021-05-20,14906.05,15042.6,15069.8,14884.9,467460000.0,-0.83%
2021-05-21,15175.3,14987.8,15190.0,14985.85,557730000.0,1.81%
2021-05-24,15197.7,15211.35,15256.25,15145.45,566720000.0,0.15%
2021-05-25,15208.45,15291.75,15293.85,15163.4,417320000.0,0.07%
2021-05-26,15301.45,15257.05,15319.9,15194.95,377680000.0,0.61%
2021-05-27,15337.85,15323.95,15384.55,15272.5,682370000.0,0.24%
2021-05-28,15435.65,15421.2,15469.65,15394.75,455580000.0,0.64%
2021-05-31,15582.8,15437.75,15606.35,15374.0,436000000.0,0.95%
2021-06-01,15574.85,15629.65,15660.75,15528.3,409560000.0,-0.05%
2021-06-02,15576.2,15520.35,15597.45,15459.85,428640000.0,0.01%
2021-06-03,15690.35,15655.55,15705.1,15611.0,410240000.0,0.73%
2021-06-04,15670.25,15712.5,15733.6,15622.35,414160000.0,-0.13%
2021-06-07,15751.65,15725.1,15773.45,15678.1,393970000.0,0.52%
2021-06-08,15740.1,15773.9,15778.8,15680.0,378160000.0,-0.07%
2021-06-09,15635.35,15766.3,15800.45,15566.9,457860000.0,-0.67%
2021-06-10,15737.75,15692.1,15751.25,15648.5,298300000.0,0.65%
2021-06-11,15799.35,15796.45,15835.55,15749.8,363010000.0,0.39%
2021-06-14,15811.85,15791.4,15823.05,15606.5,392860000.0,0.08%
2021-06-15,15869.25,15866.95,15901.6,15842.4,323260000.0,0.36%
2021-06-16,15767.55,15847.5,15880.85,15742.6,340190000.0,-0.64%
2021-06-17,15691.4,15648.3,15769.35,15616.75,357650000.0,-0.48%
2021-06-18,15683.35,15756.5,15761.5,15450.9,640820000.0,-0.05%
2021-06-21,15746.5,15525.85,15765.15,15505.65,351530000.0,0.40%
2021-06-22,15772.75,15840.5,15895.75,15752.1,322240000.0,0.17%
2021-06-23,15686.95,15862.8,15862.95,15673.95,287540000.0,-0.54%
2021-06-24,15790.45,15737.3,15821.4,15702.7,316660000.0,0.66%
2021-06-25,15860.35,15839.35,15870.8,15772.3,314610000.0,0.44%
2021-06-28,15814.7,15915.35,15915.65,15792.15,255100000.0,-0.29%
2021-06-29,15748.45,15807.5,15835.9,15724.05,360330000.0,-0.42%
2021-06-30,15721.5,15776.9,15839.1,15708.75,262390000.0,-0.17%
2021-07-01,15680.0,15755.05,15755.55,15667.05,224920000.0,-0.26%
2021-07-02,15722.2,15705.85,15738.35,15635.95,254810000.0,0.27%
2021-07-05,15834.35,15793.4,15845.95,15762.05,207030000.0,0.71%
2021-07-06,15818.25,15813.75,15914.2,15801.0,391410000.0,-0.10%
2021-07-07,15879.65,15819.6,15893.55,15779.7,329310000.0,0.39%
2021-07-08,15727.9,15855.4,15885.75,15682.9,307930000.0,-0.96%
2021-07-09,15689.8,15688.25,15730.85,15632.75,243250000.0,-0.24%
2021-07-12,15692.6,15766.8,15789.2,15644.75,216270000.0,0.02%
2021-07-13,15812.35,15794.0,15820.8,15744.6,246680000.0,0.76%
2021-07-14,15853.95,15808.7,15877.35,15764.2,239920000.0,0.26%
2021-07-15,15924.2,15872.15,15952.35,15855.0,284850000.0,0.44%
2021-07-16,15923.4,15958.35,15962.25,15882.6,276300000.0,-0.01%
2021-07-19,15752.4,15754.5,15836.9,15707.5,242130000.0,-1.07%
2021-07-20,15632.1,15703.95,15728.45,15578.55,274280000.0,-0.76%
2021-07-22,15824.05,15736.6,15834.8,15726.4,265250000.0,1.23%
2021-07-23,15856.05,15856.8,15899.8,15768.4,294100000.0,0.20%
2021-07-26,15824.45,15849.3,15893.35,15797.0,267079999.99999997,-0.20%
2021-07-27,15746.45,15860.5,15881.55,15701.0,311010000.0,-0.49%
2021-07-28,15709.4,15761.55,15767.5,15513.45,318600000.0,-0.24%
2021-07-29,15778.45,15762.7,15817.35,15737.8,401580000.0,0.44%
2021-07-30,15763.05,15800.6,15862.8,15744.85,400020000.0,-0.10%
2021-08-02,15885.15,15874.9,15892.9,15834.65,244850000.0,0.77%
2021-08-03,16130.75,15951.55,16146.9,15914.35,341290000.0,1.55%
2021-08-04,16258.8,16195.25,16290.2,16176.15,427340000.0,0.79%
2021-08-05,16294.6,16288.95,16349.45,16210.3,418170000.0,0.22%
2021-08-06,16238.2,16304.4,16336.75,16223.3,320090000.0,-0.35%
2021-08-09,16258.25,16281.35,16320.75,16179.05,240450000.0,0.12%
2021-08-10,16280.1,16274.8,16359.25,16202.25,287990000.0,0.13%
2021-08-11,16282.25,16327.3,16338.75,16162.55,277900000.0,0.01%
2021-08-12,16364.4,16303.65,16375.5,16286.9,280180000.0,0.50%
2021-08-13,16529.1,16385.7,16543.6,16376.3,321870000.0,1.01%
2021-08-16,16563.05,16518.4,16589.4,16480.75,254050000.0,0.21%
2021-08-17,16614.6,16545.25,16628.55,16495.4,297390000.0,0.31%
2021-08-18,16568.85,16691.95,16701.85,16535.85,251800000.0,-0.28%
2021-08-20,16450.5,16382.5,16509.55,16376.05,350820000.0,-0.71%
2021-08-23,16496.45,16592.25,16592.5,16395.7,275600000.0,0.28%
2021-08-24,16624.6,16561.4,16647.1,16495.3,275360000.0,0.78%
2021-08-25,16634.65,16654.0,16712.45,16617.5,265920000.00000003,0.06%
2021-08-26,16636.9,16627.95,16683.7,16603.4,253530000.0,0.01%
2021-08-27,16705.2,16642.55,16722.05,16565.6,217410000.0,0.41%
2021-08-30,16931.05,16775.85,16951.5,16764.85,283480000.0,1.35%
2021-08-31,17132.2,16947.5,17153.5,16915.85,464390000.0,1.19%
2021-09-01,17076.25,17185.6,17225.75,17055.05,301890000.0,-0.33%
2021-09-02,17234.15,17095.4,17245.5,17059.7,242380000.0,0.92%
2021-09-03,17323.6,17262.45,17340.1,17212.2,261370000.0,0.52%
2021-09-06,17377.8,17399.35,17429.55,17345.55,228050000.0,0.31%
2021-09-07,17362.1,17401.55,17436.5,17287.0,243420000.0,-0.09%
2021-09-08,17353.5,17375.75,17383.4,17254.2,252650000.0,-0.05%
2021-09-09,17369.25,17312.85,17379.65,17302.7,241510000.0,0.09%
2021-09-13,17355.3,17363.55,17378.35,17269.15,241050000.0,-0.08%
2021-09-14,17380.0,17420.35,17438.55,17367.05,230350000.0,0.14%
2021-09-15,17519.45,17387.65,17532.7,17386.9,388190000.0,0.80%
2021-09-16,17629.5,17539.2,17644.6,17510.45,503310000.0,0.63%
2021-09-17,17585.15,17709.65,17792.95,17537.65,508290000.0,-0.25%
2021-09-20,17396.9,17443.85,17622.75,17361.8,339100000.0,-1.07%
2021-09-21,17562.0,17450.5,17578.35,17326.1,363580000.0,0.95%
2021-09-22,17546.65,17580.9,17610.45,17524.0,295190000.0,-0.09%
2021-09-23,17822.95,17670.85,17843.9,17646.55,320510000.0,1.57%
2021-09-24,17853.2,17897.45,17947.65,17819.4,360130000.0,0.17%
2021-09-27,17855.1,17932.2,17943.5,17802.9,295710000.0,0.01%
2021-09-28,17748.6,17906.45,17912.85,17576.1,398000000.0,-0.60%
2021-09-29,17711.3,17657.95,17781.75,17608.15,562240000.0,-0.21%
2021-09-30,17618.15,17718.9,17742.15,17585.35,378590000.0,-0.53%
2021-10-01,17532.05,17531.9,17557.15,17452.9,305760000.0,-0.49%
2021-10-04,17691.25,17615.55,17750.9,17581.35,295760000.0,0.91%
2021-10-05,17822.3,17661.35,17833.45,17640.9,427000000.0,0.74%
2021-10-06,17646.0,17861.5,17884.6,17613.15,395830000.0,-0.99%
2021-10-07,17790.35,17810.55,17857.55,17763.8,419890000.0,0.82%
2021-10-08,17895.2,17886.85,17941.85,17840.35,324070000.0,0.59%
2021-10-11,17945.95,17867.55,18041.95,17839.1,375760000.0,0.28%
2021-10-12,17991.95,17915.8,18008.65,17864.95,355570000.0,0.26%
2021-10-13,18161.75,18097.85,18197.8,18050.75,506680000.0,0.94%
2021-10-14,18338.55,18272.85,18350.75,18248.7,538710000.0,0.97%
2021-10-18,18477.05,18500.1,18543.15,18445.3,469880000.0,0.76%
2021-10-19,18418.75,18602.35,18604.45,18377.7,368230000.0,-0.32%
2021-10-20,18266.6,18439.9,18458.3,18209.35,371280000.0,-0.83%
2021-10-21,18178.1,18382.7,18384.2,18048.0,365900000.0,-0.48%
2021-10-22,18114.9,18230.7,18314.25,18034.35,324750000.0,-0.35%
2021-10-25,18125.4,18229.5,18241.4,17968.5,418700000.0,0.06%
2021-10-26,18268.4,18154.5,18310.45,18099.3,341380000.0,0.79%
2021-10-27,18210.95,18295.85,18342.05,18167.9,335250000.0,-0.31%
2021-10-28,17857.25,18187.65,18190.7,17799.45,374210000.0,-1.94%
2021-10-29,17671.65,17833.05,17915.85,17613.1,336470000.0,-1.04%
2021-11-01,17929.65,17783.15,17954.1,17697.1,281190000.0,1.46%
2021-11-02,17888.95,17970.9,18012.25,17847.6,296440000.0,-0.23%
2021-11-03,17829.2,17947.95,17988.75,17757.95,331000000.0,-0.33%
2021-11-04,17916.8,17935.05,17947.55,17900.6,48520000.0,0.49%
2021-11-08,18068.55,18040.2,18087.8,17836.1,338920000.0,0.85%
2021-11-09,18044.25,18084.35,18112.6,17983.05,270200000.0,-0.13%
2021-11-10,18017.2,17973.45,18061.25,17915.0,261450000.0,-0.15%
2021-11-11,17873.6,17967.45,17971.35,17798.2,232120000.0,-0.80%
2021-11-12,18102.75,17977.6,18123.0,17905.9,249110000.0,1.28%
2021-11-15,18109.45,18140.95,18210.15,18071.3,280430000.0,0.04%
2021-11-16,17999.2,18127.05,18132.65,17958.8,267430000.0,-0.61%
2021-11-17,17898.65,17939.35,18022.65,17879.25,295720000.0,-0.56%
2021-11-18,17764.8,17890.55,17945.6,17688.5,278430000.0,-0.75%
2021-11-22,17416.55,17796.25,17805.25,17280.45,356400000.0,-1.96%
2021-11-23,17503.35,17281.75,17553.7,17216.1,308840000.0,0.50%
2021-11-24,17415.05,17550.05,17600.6,17354.0,298050000.0,-0.50%
2021-11-25,17536.25,17417.3,17564.35,17351.7,255950000.0,0.70%
2021-11-26,17026.45,17338.75,17355.4,16985.7,356330000.0,-2.91%
2021-11-29,17053.95,17055.8,17160.7,16782.4,348890000.0,0.16%
2021-11-30,16983.2,17051.15,17324.65,16931.4,498000000.0,-0.41%
2021-12-01,17166.9,17104.4,17213.05,17064.25,295540000.0,1.08%
2021-12-02,17401.65,17183.2,17420.35,17149.3,279870000.0,1.37%
2021-12-03,17196.7,17424.9,17489.8,17180.8,292530000.0,-1.18%
2021-12-06,16912.25,17209.05,17216.75,16891.7,231720000.0,-1.65%
2021-12-07,17176.7,17044.1,17251.65,16987.75,254140000.0,1.56%
2021-12-08,17469.75,17315.25,17484.6,17308.95,257790000.00000003,1.71%
2021-12-09,17516.85,17524.4,17543.25,17379.6,237170000.0,0.27%
2021-12-10,17511.3,17476.05,17534.35,17405.25,204470000.0,-0.03%
2021-12-13,17368.25,17619.1,17639.5,17355.95,256560000.0,-0.82%
2021-12-14,17324.9,17283.2,17376.2,17225.8,270970000.0,-0.25%
2021-12-15,17221.4,17323.65,17351.2,17192.2,214970000.0,-0.60%
2021-12-16,17248.4,17373.0,17379.35,17184.95,219500000.0,0.16%
2021-12-17,16985.2,17276.0,17298.15,16966.45,354590000.0,-1.53%
2021-12-20,16614.2,16824.25,16840.1,16410.2,330610000.0,-2.18%
2021-12-21,16770.85,16773.15,16936.4,16688.25,241030000.0,0.94%
2021-12-22,16955.45,16865.55,16971.0,16819.5,207950000.0,1.10%
2021-12-23,17072.6,17066.8,17118.65,17015.55,196970000.0,0.69%
2021-12-24,17003.75,17149.5,17155.6,16909.6,182560000.0,-0.40%
2021-12-27,17086.25,16937.75,17112.05,16833.2,144780000.0,0.49%
2021-12-28,17233.25,17177.6,17250.25,17161.15,176030000.0,0.86%
2021-12-29,17213.6,17220.1,17285.95,17176.65,161680000.0,-0.11%
2021-12-30,17203.95,17201.45,17264.05,17146.35,320830000.0,-0.06%
2021-12-31,17354.05,17244.5,17400.8,17238.5,167030000.0,0.87%
2022-01-03,17625.7,17387.15,17646.65,17383.3,200460000.0,1.57%
2022-01-04,17805.25,17681.4,17827.6,17593.55,247440000.0,1.02%
2022-01-05,17925.25,17820.1,17944.7,17748.85,251460000.0,0.67%
2022-01-06,17745.9,17768.5,17797.95,17655.55,236450000.0,-1.00%
2022-01-07,17812.7,17797.6,17905.0,17704.55,239340000.0,0.38%
2022-01-10,18003.3,17913.3,18017.45,17879.15,232420000.0,1.07%
2022-01-11,18055.75,17997.75,18081.25,17964.4,220240000.0,0.29%
2022-01-12,18212.35,18170.4,18227.95,18128.8,244970000.0,0.87%
2022-01-13,18257.8,18257.0,18272.25,18163.8,303700000.0,0.25%
2022-01-14,18255.75,18185.0,18286.95,18119.65,229450000.0,-0.01%
2022-01-17,18308.1,18235.65,18321.55,18228.75,266700000.0,0.29%
2022-01-18,18113.05,18337.2,18350.95,18085.9,227510000.0,-1.07%
2022-01-19,17938.4,18129.2,18129.2,17884.9,276660000.0,-0.96%
2022-01-20,17757.0,17921.0,17943.7,17648.45,258089999.99999997,-1.01%
2022-01-21,17617.15,17613.7,17707.6,17485.85,277650000.0,-0.79%
2022-01-24,17149.1,17575.15,17599.4,16997.85,323850000.0,-2.66%
2022-01-25,17277.95,17001.55,17309.15,16836.8,326520000.0,0.75%
2022-01-27,17110.15,17062.0,17182.5,16866.75,395600000.0,-0.97%
2022-01-28,17101.95,17208.3,17373.5,17077.1,355280000.0,-0.05%
2022-01-31,17339.85,17301.05,17410.0,17264.15,321660000.0,1.39%
2022-02-01,17576.85,17529.45,17622.4,17244.55,386390000.0,1.37%
2022-02-02,17780.0,17706.2,17794.6,17674.8,271210000.0,1.16%
2022-02-03,17560.2,17767.75,17781.15,17511.15,226610000.0,-1.24%
2022-02-04,17516.3,17590.2,17617.8,17462.55,261430000.0,-0.25%
2022-02-07,17213.6,17456.3,17536.75,17119.4,265040000.00000003,-1.73%
2022-02-08,17266.75,17279.85,17306.45,17043.65,268530000.0,0.31%
2022-02-09,17463.8,17370.1,17477.15,17339.0,236350000.0,1.14%
2022-02-10,17605.85,17554.1,17639.45,17427.15,273610000.0,0.81%
2022-02-11,17374.75,17451.0,17454.75,17303.0,253140000.0,-1.31%
2022-02-14,16842.8,17076.15,17099.5,16809.65,305510000.0,-3.06%
2022-02-15,17352.45,16933.25,17375.0,16839.25,298660000.0,3.03%
2022-02-16,17322.2,17408.45,17490.6,17257.7,244550000.0,-0.17%
2022-02-17,17304.6,17396.55,17442.9,17235.85,232140000.0,-0.10%
2022-02-18,17276.3,17236.05,17380.8,17219.2,189620000.0,-0.16%
2022-02-21,17206.65,17192.25,17351.05,17070.7,215180000.0,-0.40%
2022-02-22,17092.2,16847.95,17148.55,16843.8,300130000.0,-0.67%
2022-02-23,17063.25,17194.5,17220.7,17027.85,200230000.0,-0.17%
2022-02-24,16247.95,16548.9,16705.25,16203.25,457970000.0,-4.78%
2022-02-25,16658.4,16515.65,16748.8,16478.3,329780000.0,2.53%
2022-02-28,16793.9,16481.6,16815.9,16356.3,404210000.0,0.81%
2022-03-02,16605.95,16593.1,16678.5,16478.65,517720000.0,-1.12%
2022-03-03,16498.05,16723.2,16768.95,16442.95,442070000.0,-0.65%
2022-03-04,16245.35,16339.45,16456.0,16133.8,456140000.0,-1.53%
2022-03-07,15863.15,15867.95,15944.6,15711.45,585400000.0,-2.35%
2022-03-08,16013.45,15747.75,16028.75,15671.45,543600000.0,0.95%
2022-03-09,16345.35,16078.0,16418.05,15990.0,462230000.0,2.07%
2022-03-10,16594.9,16757.1,16757.3,16447.9,486450000.0,1.53%
2022-03-11,16630.45,16528.8,16694.4,16470.9,343720000.0,0.21%
2022-03-14,16871.3,16633.7,16887.95,16606.5,314670000.0,1.45%
2022-03-15,16663.0,16900.65,16927.75,16555.0,381630000.0,-1.23%
2022-03-16,16975.35,16876.65,16987.9,16837.85,259970000.00000003,1.87%
2022-03-17,17287.05,17202.9,17344.6,17175.75,448340000.0,1.84%
2022-03-21,17117.6,17329.5,17353.35,17096.4,285450000.0,-0.98%
2022-03-22,17315.5,17120.4,17334.4,17006.3,338260000.0,1.16%
2022-03-23,17245.65,17405.05,17442.4,17199.6,292120000.0,-0.40%
2022-03-24,17222.75,17094.95,17291.75,17091.15,290280000.0,-0.13%
2022-03-25,17153.0,17289.0,17294.9,17076.55,237120000.0,-0.40%
2022-03-28,17222.0,17181.85,17235.1,17003.9,253240000.0,0.40%
2022-03-29,17325.3,17297.2,17343.65,17235.7,235150000.0,0.60%
2022-03-30,17498.25,17468.15,17522.5,17387.2,505030000.0,1.00%
2022-03-31,17464.75,17519.2,17559.8,17435.2,281110000.0,-0.19%
2022-04-01,17670.45,17436.9,17703.7,17422.7,291770000.0,1.18%
2022-04-04,18053.4,17809.1,18114.65,17791.4,345530000.0,2.17%
2022-04-05,17957.4,18080.6,18095.45,17921.55,283450000.0,-0.53%
2022-04-06,17807.65,17842.75,17901.0,17779.85,328820000.0,-0.83%
2022-04-07,17639.55,17723.3,17787.5,17623.7,308840000.0,-0.94%
2022-04-08,17784.35,17698.15,17842.75,17600.55,274450000.0,0.82%
2022-04-11,17674.95,17740.9,17779.05,17650.95,251700000.0,-0.62%
2022-04-12,17530.3,17584.85,17595.3,17442.35,266029999.99999997,-0.82%
2022-04-13,17475.65,17599.9,17663.65,17457.4,245060000.0,-0.31%
2022-04-18,17173.65,17183.45,17237.75,17067.85,376130000.0,-1.73%
2022-04-19,16958.65,17258.95,17275.65,16824.7,401400000.0,-1.25%
2022-04-20,17136.55,17045.25,17186.9,16978.95,286070000.0,1.05%
2022-04-21,17392.6,17234.6,17414.7,17215.5,285200000.0,1.49%
2022-04-22,17171.95,17242.75,17315.3,17149.2,262740000.0,-1.27%
2022-04-25,16953.95,17009.05,17054.3,16888.7,275690000.0,-1.27%
2022-04-26,17200.8,17121.3,17223.85,17064.45,261070000.0,1.46%
2022-04-27,17038.4,17073.35,17110.7,16958.45,265140000.0,-0.94%
2022-04-28,17245.05,17189.5,17322.5,17071.05,312910000.0,1.21%
2022-04-29,17102.55,17329.25,17377.65,17053.25,336240000.0,-0.83%
2022-05-02,17069.1,16924.45,17092.25,16917.25,278160000.0,-0.20%
2022-05-04,16677.6,17096.6,17132.85,16623.95,310630000.0,-2.29%
2022-05-05,16682.65,16854.75,16945.7,16651.85,265790000.00000003,0.03%
2022-05-06,16411.25,16415.55,16484.2,16340.9,300530000.0,-1.63%
2022-05-09,16301.85,16227.7,16403.7,16142.1,288400000.0,-0.67%
2022-05-10,16240.05,16248.9,16404.55,16197.3,283060000.0,-0.38%
2022-05-11,16167.1,16270.05,16318.75,15992.6,284290000.0,-0.45%
2022-05-12,15808.0,16021.1,16041.95,15735.75,314920000.0,-2.22%
2022-05-13,15782.15,15977.0,16083.6,15740.85,369140000.0,-0.16%
2022-05-16,15842.3,15845.1,15977.95,15739.65,217650000.0,0.38%
2022-05-17,16259.3,15912.6,16284.25,15900.8,295690000.0,2.63%
2022-05-18,16240.3,16318.15,16399.8,16211.2,290440000.0,-0.12%
2022-05-19,15809.4,15917.4,15984.75,15775.2,313880000.0,-2.65%
2022-05-20,16266.15,16043.8,16283.05,16003.85,252400000.0,2.89%
2022-05-23,16214.7,16290.95,16414.7,16185.75,293830000.0,-0.32%
2022-05-24,16125.15,16225.55,16262.8,16078.6,249780000.0,-0.55%
2022-05-25,16025.8,16196.35,16223.35,16006.95,243340000.0,-0.62%
2022-05-26,16170.15,16105.0,16204.45,15903.7,314310000.0,0.90%
2022-05-27,16352.45,16296.6,16370.6,16221.95,274060000.0,1.13%
2022-05-30,16661.4,16527.9,16695.5,16506.15,251400000.0,1.89%
2022-05-31,16584.55,16578.45,16690.75,16521.9,651610000.0,-0.46%
2022-06-01,16522.75,16594.4,16649.2,16438.85,249620000.0,-0.37%
2022-06-02,16628.0,16481.65,16646.4,16443.05,235960000.0,0.64%
2022-06-03,16584.3,16761.65,16793.85,16567.9,245510000.0,-0.26%
2022-06-06,16569.55,16530.7,16610.95,16444.55,233590000.0,-0.09%
2022-06-07,16416.35,16469.6,16487.25,16347.1,233810000.0,-0.92%
2022-06-08,16356.25,16474.95,16514.3,16293.35,243480000.0,-0.37%
2022-06-09,16478.1,16263.85,16492.8,16243.85,204950000.0,0.74%
2022-06-10,16201.8,16283.95,16324.7,16172.6,189680000.0,-1.68%
2022-06-13,15774.4,15877.55,15886.15,15684.0,225530000.0,-2.64%
2022-06-14,15732.1,15674.25,15858.0,15659.45,225430000.0,-0.27%
2022-06-15,15692.15,15729.25,15783.65,15678.9,183010000.0,-0.25%
2022-06-16,15360.6,15832.25,15863.15,15335.1,264740000.0,-2.11%
2022-06-17,15293.5,15272.65,15400.4,15183.4,342630000.0,-0.44%
2022-06-20,15350.15,15334.5,15382.5,15191.1,260019999.99999997,0.37%
2022-06-21,15638.8,15455.95,15707.25,15419.85,262790000.00000003,1.88%
2022-06-22,15413.3,15545.65,15565.4,15385.95,220890000.0,-1.44%
2022-06-23,15556.65,15451.55,15628.45,15367.5,259170000.00000003,0.93%
2022-06-24,15699.25,15657.4,15749.25,15619.45,219600000.0,0.92%
2022-06-27,15832.05,15926.2,15927.45,15815.5,210930000.0,0.85%
2022-06-28,15850.2,15757.45,15892.1,15710.15,251870000.0,0.11%
2022-06-29,15799.1,15701.7,15861.6,15687.8,444950000.0,-0.32%
2022-06-30,15780.25,15774.5,15890.0,15728.85,306030000.0,-0.12%
2022-07-01,15752.05,15703.7,15793.95,15511.05,364090000.0,-0.18%
2022-07-04,15835.35,15710.5,15852.35,15661.8,304330000.0,0.53%
2022-07-05,15810.85,15909.15,16025.75,15785.45,254160000.0,-0.15%
2022-07-06,15989.8,15818.2,16011.35,15800.9,288380000.0,1.13%
2022-07-07,16132.9,16113.75,16150.5,16045.95,264620000.0,0.89%
2022-07-08,16220.6,16273.65,16275.5,16157.9,281100000.0,0.54%
2022-07-11,16216.0,16136.15,16248.55,16115.5,255920000.0,-0.03%
2022-07-12,16058.3,16126.2,16158.75,16031.15,208650000.0,-0.97%
2022-07-13,15966.65,16128.2,16140.0,15950.15,233260000.0,-0.57%
2022-07-14,15938.65,16018.85,16070.85,15858.2,228600000.0,-0.18%
2022-07-15,16049.2,16010.8,16066.95,15927.3,205770000.0,0.69%
2022-07-18,16278.5,16151.4,16287.95,16142.2,227740000.0,1.43%
2022-07-19,16340.55,16187.05,16359.5,16187.05,222630000.0,0.38%
2022-07-20,16520.85,16562.8,16588.0,16490.95,284360000.0,1.10%
2022-07-21,16605.25,16523.55,16626.95,16483.9,243620000.0,0.51%
2022-07-22,16719.45,16661.25,16752.25,16610.9,190910000.0,0.69%
2022-07-25,16631.0,16662.55,16706.05,16564.25,211390000.0,-0.53%
